" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Jackson                     Reggie Jackson","PG","32","$10,876,844","8.80%","$10,876,844","$10,876,844","$3,464,460","'-"
"2","Batum                     Nicolas Batum","SF","34","$8,856,969","7.16%","$8,856,969","$8,856,969","$8,856,969","'-"
"3","Sneed                     Xavier Sneed","SF","25","$94,136","0.08%","$94,136","$105,522","$94,136","$94,136"

