" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Johnson                     Joe Johnson","SG","36","$9,505,000","9.59%","$9,505,000","$9,505,000","$3,739,068","'-"
"2","Papagiannis                     Georgios Papagiannis","C","20","$2,301,360","2.32%","$2,301,360","$2,301,360","$2,301,360","'-"
"3","Barnes                     Matt Barnes","SF","37","$2,133,542","2.15%","$2,133,542","$2,133,542","$2,133,542","'-"
"4","Tolliver                     Anthony Tolliver","PF","32","$2,000,000","2.02%","$2,000,000","$2,000,000","$2,000,000","'-"
"5","Afflalo                     Arron Afflalo","SG","32","$1,500,000","1.51%","$1,500,000","$1,500,000","$1,500,000","'-"
"6","Butler                     Caron Butler","SF","37","$517,220","0.52%","$517,220","$517,220","$517,220","'-"

