" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Deng                     Luol Deng","SF","31","$18,000,000","19.12%","$18,000,000","$18,000,000","$18,000,000","$18,000,000","2020"
"2","Mozgov                     Timofey Mozgov","C","30","$16,000,000","17.00%","$16,000,000","$16,000,000","$16,000,000","$16,000,000","2020"
"3","Clarkson                     Jordan Clarkson","SG","24","$12,500,000","13.28%","$12,500,000","$12,500,000","$12,500,000","$12,500,000","2026"
"4","Brewer                     Corey Brewer","SG","30","$7,612,172","8.09%","$7,612,172","$7,612,172","$2,238,874","$7,612,172","2018"
"5","Black                     Tarik Black","PF","25","$6,191,000","6.58%","$6,191,000","$6,191,000","$6,191,000","'-","2018"
"6","Young                     Nick Young","SG","31","$5,443,918","5.78%","$5,443,918","$5,443,918","$5,443,918","'-","2018"
"7","Russell                     D'Angelo Russell","PG","20","$5,332,800","5.66%","$5,332,800","$5,332,800","$5,332,800","$5,332,800","2027"
"8","Ingram                     Brandon Ingram","SF","19","$5,281,680","5.61%","$5,281,680","$5,281,680","$5,281,680","$5,281,680","2028"
"9","Randle                     Julius Randle","PF","22","$3,267,120","3.47%","$3,267,120","$3,267,120","$3,267,120","$3,267,120","2028"
"10","Ennis                     Tyler Ennis","PG","22","$1,733,880","1.84%","$1,733,880","$1,733,880","$1,733,880","$1,733,880","2017"
"11","Nance Jr.                     Larry Nance Jr.","PF","24","$1,207,680","1.28%","$1,207,680","$1,207,680","$1,207,680","$1,207,680","2026"
"12","Zubac                     Ivica Zubac","C","19","$1,034,956","1.10%","$1,034,956","$1,034,956","$1,034,956","$1,034,956","2028"
"13","World Peace                     Metta World Peace","SF","37","$980,431","1.04%","$980,431","$980,431","$1,551,659","$1,551,659","2017"
"14","Robinson                     Thomas Robinson","PF","25","$980,431","1.04%","$980,431","$980,431","$1,050,961","$1,050,961","2017"
"15","Nwaba                     David Nwaba","SG","24","$73,528","0.08%","$73,528","$73,528","$73,528","$73,528","2018"

