" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Wade                     Dwyane Wade","SG","40","$1,669,178","1.48%","","","","",""
"2","Mickey                     Jordan Mickey","PF","27","$1,669,178","1.48%","","","","",""

