" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Beal                     Bradley Beal","SG","28","$33,724,200","30.00%","$33,724,200","$33,724,200","$33,724,200","$33,724,200","2027"
"2","Porzingis                     Kristaps Porzingis","PF","26","$31,650,600","28.16%","$31,650,600","$31,650,600","$10,732,100","$31,650,600","2026"
"3","Caldwell-Pope                     Kentavious Caldwell-Pope","SG","28","$13,038,862","11.60%","$13,038,862","$13,038,862","$13,038,862","$13,038,862","2027"
"4","Kuzma                     Kyle Kuzma","PF","26","$13,000,000","11.56%","$13,000,000","$13,000,000","$13,000,000","$13,000,000","2027"
"5","Bryant                     Thomas Bryant","C","24","$8,666,667","7.71%","$8,666,667","$8,666,667","$8,666,667","$8,666,667","2026"
"6","Hachimura                     Rui Hachimura","PF","23","$4,916,160","4.37%","$4,916,160","$4,916,160","$4,916,160","$4,916,160","2026"
"7","Avdija                     Deni Avdija","SF","21","$4,692,840","4.17%","$4,692,840","$4,692,840","$4,692,840","$4,692,840","2028"
"8","Smith                     Ishmael Smith","PG","33","$4,500,000","4.00%","$4,500,000","$4,500,000","$1,525,862","$4,500,000","2023"
"9","Kispert                     Corey Kispert","SF","22","$3,383,640","3.01%","$3,383,640","$3,383,640","$3,383,640","$3,383,640","2029"
"10","Gafford                     Daniel Gafford","C","23","$1,782,621","1.59%","$1,782,621","$1,782,621","$1,782,621","$1,782,621","2029"
"11","Neto                     Raul Neto","PG","29","$1,669,178","1.48%","$1,669,178","$1,669,178","$2,089,448","$2,089,448","2022"
"12","Gill                     Anthony Gill","PF","29","$1,517,981","1.35%","$1,517,981","$1,701,593","$1,517,981","$1,517,981","2022"
"13","Carey Jr.                     Vernon Carey Jr.","C","20","$1,517,981","1.35%","$1,517,981","$1,517,981","$514,718","$1,517,981","2024"
"14","Todd                     Isaiah Todd","PF","20","$1,500,000","1.33%","$1,500,000","$1,500,000","$1,500,000","$1,500,000","2025"
"15","Satoransky                     Tomas Satoransky","SG","30","$402,905","0.36%","$402,905","$402,905","$468,119","$468,119","2022"
"16","Winston                     Cassius Winston","PG","23","Two-Way","'-","'-","'-","'-","'-","2022"
"17","Schakel                     Jordan Schakel","SF","23","Two-Way","'-","'-","'-","'-","'-","2023"

