" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Childress                     Josh Childress","SF","29","$402,639","0.69%","$402,639","$402,639","$402,639","'-"
"2","James                     Damion James","SG","25","$50,258","0.09%","$50,258","$50,258","'-","'-"
"3","Joseph                     Kris Joseph","SF","24","$27,859","0.05%","$27,859","$27,859","$27,859","'-"

