" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Hayward                     Gordon Hayward","SF","25","$15,409,570","22.01%","$15,409,570","$15,409,570","$15,409,570","'-","2018"
"2","Favors                     Derrick Favors","PF","24","$12,000,000","17.14%","$12,000,000","$12,000,000","$12,000,000","$11,750,000","2018"
"3","Burks                     Alec Burks","SG","24","$9,463,484","13.52%","$9,463,484","$9,463,484","$9,463,484","$9,213,484","2019"
"4","Booker                     Trevor Booker","PF","28","$4,775,000","6.82%","$4,775,000","$4,775,000","$4,775,000","$4,775,000","2016"
"5","Exum                     Dante Exum","PG","20","$3,777,720","5.40%","$3,777,720","$3,777,720","$3,777,720","$3,777,720","2026"
"6","Pleiss                     Tibor Pleiss","C","26","$2,900,000","4.14%","$2,900,000","$2,900,000","$2,900,000","'-","2018"
"7","Burke                     Trey Burke","PG","23","$2,658,240","3.80%","$2,658,240","$2,658,240","$2,658,240","'-","2017"
"8","Mack                     Shelvin Mack","PG","25","$2,433,333","3.48%","$2,433,333","$2,433,333","$787,255","$2,433,333","2017"
"9","Lyles                     Trey Lyles","PF","20","$2,239,800","3.20%","$2,239,800","$2,239,800","$2,239,800","$2,239,800","2019"
"10","Ingles                     Joe Ingles","SF","28","$2,150,000","3.07%","$2,150,000","$2,150,000","$2,150,000","$2,150,000","2026"
"11","Hood                     Rodney Hood","SG","23","$1,348,440","1.93%","$1,348,440","$1,348,440","$1,348,440","$1,348,440","2018"
"12","Gobert                     Rudy Gobert","C","23","$1,175,880","1.68%","$1,175,880","$1,175,880","$1,175,880","$1,175,880","2028"
"13","Johnson                     Christapher Johnson","SF","25","$981,348","1.40%","$981,348","$981,348","$981,348","'-","2017"
"14","Withey                     Jeff Withey","C","25","$947,276","1.35%","$947,276","$947,276","$947,276","'-","2017"
"15","Neto                     Raul Neto","PG","23","$900,000","1.29%","$900,000","$900,000","$900,000","$840,000","2018"

