" ","Player (14)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Granger                     Danny Granger","SF","28","$12,015,904","20.70%","$12,015,904","$12,015,904","$9,671,337","'-","2013"
"2","West                     David West","PF","31","$10,000,000","17.23%","$10,000,000","$10,000,000","$8,048,780","'-","2013"
"3","Foster                     Jeff Foster","C","","$3,000,000","5.17%","$3,000,000","$3,000,000","$2,414,634","'-","2012"
"4","Jones                     Dahntay Jones","SF","31","$2,700,000","4.65%","$2,700,000","$2,700,000","$2,173,171","$2,173,171","2013"
"5","Hibbert                     Roy Hibbert","C","25","$2,588,590","4.46%","$2,588,590","$2,588,590","$2,083,499","'-","2012"
"6","George                     Paul George","SG","21","$2,406,240","4.15%","$2,406,240","$2,406,240","$1,936,730","$1,936,730","2028"
"7","Amundson                     Louis Amundson","PF","29","$2,403,000","4.14%","$2,403,000","$2,403,000","$1,934,122","'-","2012"
"8","Hansbrough                     Tyler Hansbrough","PF","26","$2,138,400","3.68%","$2,138,400","$2,138,400","$1,934,122","'-","2013"
"9","Hill                     George Hill","PG","25","$2,086,359","3.59%","$2,086,359","$2,086,359","$1,679,265","$1,679,265","2012"
"10","Ayres                     Jeff Ayres","PF","24","$1,500,000","2.58%","$1,500,000","$1,500,000","$1,207,317","'-","2013"
"11","Collison                     Darren Collison","PG","24","$1,455,960","2.51%","$1,455,960","$1,455,960","$1,171,870","$1,171,870","2013"
"12","Price                     A.J. Price","PG","25","$884,293","1.52%","$884,293","$884,293","$711,748","'-","2012"
"13","Stephenson                     Lance Stephenson","SG","21","$800,000","1.38%","$800,000","$800,000","$643,902","$643,902","2014"
"14","Fesenko                     Kyrylo Fesenko","C","25","$435,000","0.75%","$435,000","$435,000","$435,000","'-","2012"

