" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Terry                     Dalen Terry","SG","23","$5,399,118","3.49%","$5,399,118","$5,399,118","$2,047,941","'-"
"2","Springer                     Jaden Springer","PG","23","$70,732","0.05%","$70,732","$70,732","$70,732","'-"

