" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Boozer                     Carlos Boozer","PF","30","$13,500,000","23.26%","$13,500,000","$13,500,000","$10,865,854","'-","2014"
"2","Deng                     Luol Deng","SF","26","$12,325,000","21.23%","$12,325,000","$12,325,000","$9,920,122","$9,920,122","2014"
"3","Noah                     Joakim Noah","C","26","$12,000,000","20.67%","$12,000,000","$12,000,000","$9,658,537","$9,658,537","2016"
"4","Rose                     Derrick Rose","PG","23","$5,629,082","9.70%","$5,629,082","$5,629,082","$5,629,082","'-",""
"5","Korver                     Kyle Korver","SG","30","$5,000,000","8.61%","$5,000,000","$5,000,000","$4,024,390","$4,024,390","2013"
"6","Brewer                     Ronnie Brewer","SF","26","$4,710,000","8.11%","$4,710,000","$4,710,000","'-","'-","2012"
"7","Hamilton                     Richard Hamilton","SG","33","$4,024,390","6.93%","$4,024,390","$4,024,390","$4,024,390","'-","2013"
"8","Watson                     C.J. Watson","PG","27","$3,400,000","5.86%","$3,400,000","$3,400,000","$2,736,585","$2,736,585","2012"
"9","Asik                     Omer Asik","C","25","$1,857,500","3.20%","$1,857,500","$1,857,500","$1,495,061","$1,495,061","2012"
"10","Scalabrine                     Brian Scalabrine","PF","33","$1,352,181","2.33%","$1,352,181","$1,352,181","$1,088,341","'-","2012"
"11","James                     Mike James","PG","36","$1,229,255","2.12%","$1,229,255","$1,229,255","'-","'-","2012"
"12","Butler                     Jimmy Butler","SG","22","$1,020,960","1.76%","$1,020,960","$1,020,960","$821,748","$821,748","2027"
"13","Gibson                     Taj Gibson","PF","26","$962,377","1.66%","$962,377","$962,377","$962,377","$962,377",""
"14","Lucas III                     John Lucas III","PG","29","$915,852","1.58%","$915,852","$915,852","$737,149","'-","2012"
"15","James                     Mike James","PG","36","$574,517","0.99%","$574,517","$574,517","'-","'-","2012"
"16","James                     Mike James","PG","36","$204,875","0.35%","$204,875","$204,875","'-","'-","2012"

