" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","James                     LeBron James","PF","38","$44,474,988","35.97%","$44,474,988","$44,474,988","$44,474,988","$44,474,988","2026"
"2","Davis                     Anthony Davis","C","29","$37,980,720","30.72%","$37,980,720","$37,980,720","$37,980,720","$37,980,720","2028"
"3","Russell                     D'Angelo Russell","PG","26","$31,377,750","25.38%","$31,377,750","$31,377,750","$10,639,582","$31,377,750","2027"
"4","Beasley                     Malik Beasley","SG","26","$15,558,035","12.58%","$15,558,035","$15,558,035","$5,241,518","$15,458,035","2024"
"5","Bamba                     Mohamed Bamba","C","24","$10,300,000","8.33%","$10,300,000","$10,122,414","$3,492,529","$10,300,000","2024"
"6","Walker IV                     Lonnie Walker IV","SG","24","$6,479,000","5.24%","$6,479,000","$6,479,000","$6,479,000","$6,479,000","2023"
"7","Hachimura                     Rui Hachimura","PF","24","$6,263,188","5.07%","$6,263,188","$6,263,188","$2,735,645","$6,263,188","2026"
"8","Vanderbilt                     Jarred Vanderbilt","PF","23","$4,374,000","3.54%","$4,509,000","$4,374,000","$1,518,828","$4,320,000","2028"
"9","Gabriel                     Wenyen Gabriel","PF","25","$1,878,720","1.52%","$1,878,720","$1,878,720","$1,878,720","$1,878,720","2023"
"10","Schröder                     Dennis Schröder","PG","29","$1,836,090","1.48%","$1,836,090","$1,836,090","$2,641,682","$2,641,682","2028"
"11","Brown Jr.                     Troy Brown Jr.","SG","23","$1,836,090","1.48%","$1,836,090","$1,836,090","$1,968,175","$1,968,175","2023"
"12","Reaves                     Austin Reaves","SG","24","$1,563,518","1.26%","$1,563,518","$1,752,638","$1,563,518","$1,563,518","2027"
"13","Christie                     Max Christie","SG","19","$1,017,781","0.82%","$1,017,781","$1,017,781","$1,017,781","$1,017,781","2028"
"14","Harrison                     Shaquille Harrison","PG","29","$12,260","0.01%","$12,260","$12,260","$12,260","$12,260","2024"
"15","Thompson                     Tristan Thompson","C","31","$10,552","0.01%","$10,552","$10,552","$16,700","$16,700","2023"
"16","Pippen Jr.                     Scotty Pippen Jr.","PG","22","Two-Way","'-","'-","'-","'-","'-","2028"
"17","Swider                     Cole Swider","F","23","Two-Way","'-","'-","'-","'-","'-","2024"

