" ","Player (5)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Nogueira                     Lucas Nogueira","C","28","$8,841,915","8.10%","","","","",""
"2","De Colo                     Nando De Colo","PG","33","$1,901,900","1.74%","","","","",""
"3","Thompson                     Jason Thompson","PF","34","$1,620,564","1.48%","","","","",""
"4","Meeks                     Jodie Meeks","SG","33","$1,620,564","1.48%","","","","",""
"5","Lin                     Jeremy Lin","PG","32","$1,620,564","1.48%","","","","",""

