" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Paige                     Marcus Paige","PG","23","$125,000","0.13%","$125,000","$125,000","$125,000","'-"
"2","Sims                     Henry Sims","C","26","$75,000","0.08%","$75,000","$75,000","$75,000","'-"
"3","Ford                     Quincy Ford","SF","24","$75,000","0.08%","$75,000","$75,000","$75,000","'-"

