" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Jeffries                     DaQuan Jeffries","SG","25","$105,522","0.09%","$105,522","$105,522","$109,318","$109,318"
"2","Jeffries                     DaQuan Jeffries","SG","25","$105,522","0.09%","$105,522","$105,522","$109,318","$109,318"
"3","Keels                     Trevor Keels","SG","19","$58,493","0.05%","$58,493","$58,493","$58,493","$58,493"

