" ","Player (8)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Hollins                     Ryan Hollins","C","27","$1,998,780","3.44%","$1,998,780","$1,998,780","$1,998,780","'-"
"2","Thompson                     Mychel Thompson","SF","23","$135,248","0.23%","$135,248","$135,248","'-","'-"
"3","Hudson                     Lester Hudson","PG","27","$68,902","0.12%","$68,902","$68,902","$68,902","'-"
"4","Hudson                     Lester Hudson","PG","27","$68,902","0.12%","$68,902","$68,902","$68,902","'-"
"5","Uzoh                     Ben Uzoh","PG","","$61,467","0.11%","$61,467","$61,467","'-","'-"
"6","Harris                     Manny Harris","SG","22","$49,474","0.09%","$49,474","$49,474","'-","'-"
"7","Harris                     Manny Harris","SG","22","$49,474","0.09%","$49,474","$49,474","'-","'-"
"8","Sloan                     Donald Sloan","PG","24","$35,880","0.06%","$35,880","$35,880","$35,880","'-"

