" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Siakam                     Pascal Siakam","PF","27","$33,003,936","29.36%","$33,003,936","$33,003,936","$33,003,936","$33,003,936","2028"
"2","VanVleet                     Fred VanVleet","PG","27","$19,675,926","17.50%","$19,675,926","$19,675,926","$19,675,926","$19,675,926","2027"
"3","Trent Jr.                     Gary Trent Jr.","SG","23","$16,225,000","14.43%","$16,250,000","$16,225,000","$16,225,000","$16,000,000","2027"
"4","Anunoby                     OG Anunoby","SF","24","$16,071,429","14.30%","$16,071,429","$16,071,429","$16,071,429","$16,071,429","2029"
"5","Young                     Thaddeus Young","PF","33","$14,190,000","12.62%","$15,190,000","$14,190,000","$4,811,552","$14,190,000","2022"
"6","Barnes                     Scottie Barnes","PF","20","$7,280,400","6.48%","$7,280,400","$7,280,400","$7,280,400","$7,280,400","2030"
"7","Boucher                     Chris Boucher","PF","29","$7,020,000","6.24%","$7,020,000","$7,020,000","$7,020,000","$7,020,000","2026"
"8","Birch                     Khem Birch","C","29","$6,350,000","5.65%","$6,350,000","$6,350,000","$6,350,000","$6,350,000","2024"
"9","Achiuwa                     Precious Achiuwa","PF","22","$2,711,280","2.41%","$2,711,280","$2,711,280","$2,711,280","$2,711,280","2026"
"10","Flynn                     Malachi Flynn","PG","23","$2,048,040","1.82%","$2,048,040","$2,048,040","$2,048,040","$2,048,040","2024"
"11","Watanabe                     Yuta Watanabe","SF","27","$1,762,796","1.57%","$1,762,796","$1,762,796","$1,762,796","$1,762,796","2022"
"12","Mykhailiuk                     Sviatoslav Mykhailiuk","SF","24","$1,729,217","1.54%","$1,729,217","$1,729,217","$1,729,217","$1,729,217","2023"
"13","Bonga                     Isaac Bonga","SF","22","$1,669,178","1.48%","$1,669,178","$1,669,178","$1,729,217","$1,729,217","2022"
"14","Banton                     Dalano Banton","PG","22","$925,258","0.82%","$925,258","$925,258","$925,258","$925,258","2023"
"15","Brooks                     Armoni Brooks","SG","23","$250,000","0.22%","$250,000","$250,000","$250,000","$250,000","2023"
"16","Johnson                     David Johnson","PG","20","Two-Way","'-","'-","'-","'-","'-","2022"
"17","Champagnie                     Justin Champagnie","F","20","Two-Way","'-","'-","'-","'-","'-","2028"

