" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Hammons                     A.J. Hammons","C","26","$350,088","0.34%","$350,088","$350,088","$350,088","'-"
"2","Cooke                     Charles Cooke","G","24","$76,236","0.07%","$76,236","$85,458","$76,236","$76,236"
"3","Terry                     Emanuel Terry","F","23","$47,371","0.05%","$47,371","$85,458","$47,371","$47,371"
"4","Bosh                     Chris Bosh","PF","34","'-","'-","'-","'-","$26,837,720","'-"

