" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Whiteside                     Hassan Whiteside","C","29","$25,434,263","24.97%","$25,434,263","$25,434,263","$25,434,263","$25,434,263","2020"
"2","Anderson                     Ryan Anderson","PF","30","$20,421,546","20.05%","$20,421,546","$20,421,546","$7,384,062","$20,421,546","2020"
"3","Dragic                     Goran Dragic","PG","32","$18,109,175","17.78%","$18,109,175","$18,109,175","$18,109,175","$18,109,175","2020"
"4","Johnson                     James Johnson","PF","31","$14,651,700","14.38%","$14,651,700","$14,651,700","$14,651,700","$14,431,700","2021"
"5","Olynyk                     Kelly Olynyk","C","27","$12,137,527","11.91%","$12,137,527","$12,137,527","$12,137,527","$11,137,527","2026"
"6","Waiters                     Dion Waiters","SG","27","$11,550,000","11.34%","$12,650,000","$11,550,000","$11,550,000","$11,550,000","2021"
"7","Richardson                     Josh Richardson","SF","25","$9,367,200","9.20%","$9,367,200","$9,367,200","$9,367,200","$9,367,200",""
"8","Winslow                     Justise Winslow","SF","22","$3,448,926","3.39%","$3,448,926","$3,448,926","$3,448,926","$3,448,926",""
"9","Adebayo                     Bam Adebayo","C","21","$2,955,840","2.90%","$2,955,840","$2,955,840","$2,955,840","$2,955,840","2029"
"10","Haslem                     Udonis Haslem","PF","38","$1,512,601","1.48%","$1,512,601","$1,512,601","$2,393,887","$2,393,887","2019"
"11","Wade                     Dwyane Wade","SG","37","$1,512,601","1.48%","$1,512,601","$1,512,601","$2,393,887","$2,393,887","2019"
"12","Jones Jr.                     Derrick Jones Jr.","SF","21","$1,512,601","1.48%","$1,512,601","$1,512,601","$1,512,601","$1,512,601","2027"
"13","Maten                     Yante Maten","PF","22","$14,211","0.01%","$14,211","$25,637","$14,211","$14,211","2021"
"14","Robinson                     Duncan Robinson","PF","24","$9,474","0.01%","$9,474","$9,474","$9,474","$9,474","2028"
"15","Nunn                     Kendrick Nunn","PG","23","$4,737","0.00%","$4,737","$8,546","$4,737","$4,737","2021"

