" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","McCollum                     C.J. McCollum","SG","34","$30,666,666","19.83%","$30,666,666","$30,666,666","$16,567,049","$30,666,666","2026"
"2","Johnson                     Jalen Johnson","SF","24","$30,000,000","19.40%","$30,000,000","$30,000,000","$30,000,000","$30,000,000","2030"
"3","Kuminga                     Jonathan Kuminga","PF","23","$23,780,172","15.38%","$23,780,172","$23,780,172","$8,534,483","$22,500,000","2027"
"4","Alexander-Walker                     Nickeil Alexander-Walker","SG","27","$15,161,800","9.80%","$15,161,800","$15,161,800","$15,161,800","$15,161,800","2029"
"5","Okongwu                     Onyeka Okongwu","C","25","$15,000,000","9.70%","$15,000,000","$15,000,000","$15,000,000","$15,000,000","2028"
"6","Kispert                     Corey Kispert","SF","26","$13,975,000","9.04%","$13,975,000","$13,975,000","$7,549,713","$13,975,000","2029"
"7","Risacher                     Zaccharie Risacher","SF","20","$13,197,720","8.53%","$13,197,720","$13,197,720","$13,197,720","$13,197,720","2028"
"8","Vincent                     Gabe Vincent","PG","29","$11,500,000","7.44%","$11,500,000","$11,500,000","$11,500,000","$11,500,000","2026"
"9","Hield                     Buddy Hield","SG","33","$9,219,512","5.96%","$9,219,512","$9,219,512","$3,497,056","$9,219,512","2028"
"10","Daniels                     Dyson Daniels","PG","22","$7,707,709","4.98%","$7,707,709","$7,707,709","$7,707,709","$7,707,709","2030"
"11","Newell                     Asa Newell","PF","20","$3,237,480","2.09%","$3,237,480","$3,237,480","$3,237,480","$3,237,480","2029"
"12","Landale                     Jock Landale","C","30","$2,296,274","1.48%","$2,296,274","$2,296,274","$933,658","$2,461,463","2026"
"13","Wallace                     Keaton Wallace","G","26","$2,296,274","1.48%","$2,296,274","$2,296,274","$2,296,274","$2,296,274","2026"
"14","Gueye                     Mouhamed Gueye","PF","23","$2,221,677","1.44%","$2,221,677","$2,221,677","$2,221,677","$2,221,677","2027"
"15","Djurisic                     Nikola Djurisic","SF","21","$1,272,870","0.82%","$1,272,870","$1,272,870","$1,272,870","$1,272,870","2028"

