" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Durant                     Kevin Durant","SF","23","$15,506,632","26.72%","$15,506,632","$15,506,632","$12,480,948","'-","2028"
"2","Perkins                     Kendrick Perkins","C","27","$7,123,626","12.27%","$7,123,626","$7,123,626","$5,733,650","'-","2015"
"3","Westbrook                     Russell Westbrook","PG","23","$5,082,415","8.76%","$5,082,415","$5,082,415","$4,090,724","$4,090,724","2026"
"4","Harden                     James Harden","SG","22","$4,604,760","7.93%","$4,604,760","$4,604,760","$3,706,270","$3,706,270","2027"
"5","Mohammed                     Nazr Mohammed","C","34","$3,750,000","6.46%","$3,750,000","$3,750,000","$3,018,293","'-","2012"
"6","Cook                     Daequan Cook","SG","24","$3,341,558","5.76%","$3,341,558","$3,341,558","$2,689,547","'-","2013"
"7","Sefolosha                     Thabo Sefolosha","SF","27","$3,300,000","5.69%","$3,300,000","$3,300,000","$2,656,098","'-","2014"
"8","Collison                     Nick Collison","PF","31","$3,272,997","5.64%","$3,272,997","$3,272,997","$2,634,363","'-",""
"9","Fisher                     Derek Fisher","PG","37","$2,329,545","4.01%","$2,329,545","$2,329,545","$2,329,545","'-","2012"
"10","Aldrich                     Cole Aldrich","C","23","$2,286,000","3.94%","$2,286,000","$2,286,000","$1,839,951","$1,839,951","2013"
"11","Maynor                     Eric Maynor","PG","24","$1,516,680","2.61%","$1,516,680","$1,516,680","$1,220,742","'-","2013"
"12","Ibaka                     Serge Ibaka","PF","22","$1,288,200","2.22%","$1,288,200","$1,288,200","$1,036,844","$1,036,844",""
"13","Ivey                     Royal Ivey","PG","30","$1,200,000","2.07%","$1,200,000","$1,200,000","$965,854","'-","2012"
"14","Jackson                     Reggie Jackson","PG","21","$1,156,320","1.99%","$1,156,320","$1,156,320","$930,697","$930,697","2015"
"15","Hayward                     Lazar Hayward","PF","25","$1,097,520","1.89%","$1,097,520","$1,097,520","$883,370","'-","2012"

