"Player (5)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Qualifying Offer"," "," "," "," "
"Giddey                   Josh Giddey","SG","27","FA","$37,500,000","19.51%","'-","","","Bird",""
"Williams                   Patrick Williams","PF","28","FA","$27,000,000","14.05%","'-","","","Bird",""
"Essengue                   Noa Essengue","PF","23","RK-1ST","$24,691,392","12.85%","$12,148,165","","","Restricted Bird",""
"Thomas                   Matt Thomas","SG","35","","$2,853,371","1.48%","'-","","","Non-Bird",""
"Horton-Tucker                   Talen Horton-Tucker","SG","29","FA","$2,853,371","1.48%","'-","","","Non-Bird",""
"Incomplete Roster Charge"," "," "," ","                                   $18,980,160"," "," "," "," "," "," "

