"Player (7 of 15 + 0 of 3 TW)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Base Salary","Incentives                 Likely","Incentives                 Unlikely","Trade Bonus                 Proration","Guaranteed"
"Towns                   Karl-Anthony Towns","C","32","DVET-EXT","$61,015,192","35.01%","$61,015,192","'-","'-","'-","$61,015,192"
"Anunoby                   OG Anunoby","SF","30","FA","$45,431,034","26.06%","$45,431,034","'-","'-","'-","$45,431,034"
"Brunson                   Jalen Brunson","PG","31","VET-EXT","$40,535,041","23.26%","$40,535,041","'-","'-","'-","$40,535,041"
"Bridges                   Mikal Bridges","SF","31","VET-EXT","$36,160,714","20.75%","$36,160,714","'-","'-","'-","$36,160,714"
"Hart                   Josh Hart","SG","32","VET-EXT","$22,375,280","12.84%","$22,375,280","'-","'-","'-","$22,375,280"
"Dadiet                   Pacome Dadiet","SG","22","RK-1ST","$5,373,608","3.08%","$5,373,608","'-","'-","'-","'-"
"Kolek                   Tyler Kolek","PG","26","RK-2ND","$2,486,995","1.43%","$2,486,995","'-","'-","'-","'-"

