" ","Player (8)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Mahinmi                     Ian Mahinmi","C","37","$23,175,077","17.04%","","","","","Bird"
"2","Nunn                     Kendrick Nunn","PG","28","$6,825,000","5.02%","","","","","Early Bird"
"3","Sessions                     Ramon Sessions","PG","37","$2,019,706","1.48%","","","","","Non-Bird"
"4","Lawson                     Ty Lawson","PG","36","$2,019,706","1.48%","","","","","Non-Bird"
"5","Satoransky                     Tomas Satoransky","SG","32","$2,019,706","1.48%","","","","","Non-Bird"
"6","Napier                     Shabazz Napier","PG","32","$2,019,706","1.48%","","","","","Early Bird"
"7","Williams                     Johnathan Williams","PF","28","$1,801,769","1.32%","","","","","Two-Way"
"8","Winston                     Cassius Winston","PG","25","$1,801,769","1.32%","","","","","Two-Way"

