"Player (6)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Qualifying Offer"," "," "," "," "
"Hansen                   Yang Hansen","C","24","RK-1ST","$22,388,364","11.65%","$11,231,496","","","Restricted Bird",""
"McLemore                   Ben McLemore","SF","36","FA","$2,853,371","1.48%","'-","","","Non-Bird",""
"Hollis-Jefferson                   Rondae Hollis-Jefferson","SF","35","ROS","$2,853,371","1.48%","'-","","","Non-Bird",""
"Leaf                   TJ Leaf","PF","32","2W","$2,545,477","1.32%","'-","","","Two-Way",""
"Hagans                   Ashton Hagans","PG","30","2W","$2,545,477","1.32%","'-","","","Two-Way",""
"Blevins                   Keljin Blevins","G","34","2W","$2,545,477","1.32%","$2,545,477","","","Two-Way",""
"Incomplete Roster Charge"," "," "," ","                                   $15,816,800"," "," "," "," "," "," "

