" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Lillard                     Damian Lillard","PG","33","$45,640,084","33.55%","$45,640,084","$45,640,084","$45,640,084","$45,640,084","2028"
"2","Antetokounmpo                     Giannis Antetokounmpo","PF","29","$45,640,084","33.55%","$45,640,084","$45,640,084","$45,640,084","$45,640,084","2028"
"3","Middleton                     Khris Middleton","SF","32","$29,320,988","21.56%","$31,666,667","$29,320,988","$28,703,704","$28,703,704","2026"
"4","Lopez                     Brook Lopez","C","35","$25,000,000","18.38%","$25,000,000","$25,000,000","$25,000,000","$25,000,000","2027"
"5","Portis                     Bobby Portis","PF","28","$11,710,818","8.61%","$11,710,818","$11,710,818","$11,710,818","$11,710,818","2028"
"6","Connaughton                     Pat Connaughton","SG","31","$9,423,869","6.93%","$9,423,869","$9,423,869","$9,423,869","$9,423,869","2026"
"7","Beauchamp                     MarJon Beauchamp","SG","23","$2,609,400","1.92%","$2,609,400","$2,609,400","$2,609,400","$2,609,400","2026"
"8","Beverley                     Patrick Beverley","PG","35","$2,019,706","1.48%","$2,019,706","$2,019,706","$1,212,446","$3,196,448","2024"
"9","Crowder                     Jae Crowder","SF","33","$2,019,706","1.48%","$2,019,706","$2,019,706","$3,196,448","$3,196,448","2024"
"10","Beasley                     Malik Beasley","SG","27","$2,019,706","1.48%","$2,019,706","$2,019,706","$2,709,849","$2,709,849","2024"
"11","Antetokounmpo                     Thanasis Antetokounmpo","SF","31","$2,019,706","1.48%","$2,019,706","$2,019,706","$2,346,614","$2,346,614","2026"
"12","Green                     AJ Green","SG","24","$1,901,769","1.40%","$1,901,769","$1,901,769","$1,901,769","$1,801,769","2030"
"13","Jackson Jr.                     Andre Jackson Jr.","SG","22","$1,119,563","0.82%","$1,119,563","$1,119,563","$1,119,563","$1,119,563","2027"
"14","Livingston                     Chris Livingston","SF","20","$1,119,563","0.82%","$1,119,563","$1,119,563","$1,119,563","$1,119,563","2026"
"15","Gallinari                     Danilo Gallinari","PF","35","$661,628","0.49%","$661,628","$661,628","$1,047,112","$1,047,112","2024"
"16","Washington Jr.                     TyTy Washington Jr.","PG","22","Two-Way","'-","'-","'-","'-","'-","2026"
"17","Rollins                     Ryan Rollins","SG","21","Two-Way","'-","'-","'-","'-","'-","2028"
"18","Galloway                     Jaylin Galloway","F","21","Two-Way","'-","'-","'-","'-","'-","2025"

