" ","Player (14)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Harris                     Tobias Harris","PF","23","$16,000,000","22.86%","$16,000,000","$16,000,000","$5,364,706","$16,000,000","2026"
"2","Jackson                     Reggie Jackson","PG","25","$13,913,043","19.88%","$13,913,043","$13,913,043","$13,913,043","$13,913,043","2020"
"3","Baynes                     Aron Baynes","C","29","$6,500,000","9.29%","$6,500,000","$6,500,000","$6,500,000","$6,500,000","2018"
"4","Meeks                     Jodie Meeks","SG","28","$6,270,000","8.96%","$6,270,000","$6,270,000","$6,270,000","$6,270,000","2017"
"5","Morris Sr.                     Marcus Morris Sr.","PF","26","$5,000,000","7.14%","$5,000,000","$5,000,000","$5,000,000","$5,000,000","2019"
"6","Drummond                     Andre Drummond","C","22","$3,272,090","4.67%","$3,272,090","$3,272,090","$3,272,090","$3,272,090","2016"
"7","Tolliver                     Anthony Tolliver","PF","30","$3,000,000","4.29%","$3,000,000","$3,000,000","$3,000,000","'-","2016"
"8","Caldwell-Pope                     Kentavious Caldwell-Pope","SG","22","$2,891,760","4.13%","$2,891,760","$2,891,760","$2,891,760","'-","2027"
"9","Johnson                     Stanley Johnson","SF","19","$2,841,960","4.06%","$2,841,960","$2,841,960","$2,841,960","$2,841,960","2019"
"10","Anthony                     Joel Anthony","C","33","$2,500,000","3.57%","$2,500,000","$2,500,000","$2,500,000","'-","2017"
"11","Blake                     Steve Blake","PG","35","$2,170,465","3.10%","$2,170,465","$2,170,465","$2,170,465","'-","2016"
"12","Bullock                     Reggie Bullock","SF","24","$1,252,440","1.79%","$1,252,440","$1,252,440","$1,252,440","'-","2017"
"13","Hilliard II                     Darrun Hilliard II","SG","22","$600,000","0.86%","$600,000","$600,000","$600,000","'-","2018"
"14","Brown                     Lorenzo Brown","PG","25","$5,572","0.01%","$5,572","$5,572","$5,572","'-","2017"

