" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","De Colo                     Nando De Colo","PG","30","$1,901,900","1.92%","","","","",""
"2","Thompson                     Jason Thompson","PF","31","$1,471,382","1.48%","","","","",""
"3","Thompson                     Jason Thompson","PF","31","'-","'-","","","","",""

