" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Wilcox                     C.J. Wilcox","SG","26","$1,209,600","1.28%","$1,209,600","$1,209,600","$1,209,600","'-"
"2","Onuaku                     Arinze Onuaku","PF","29","$438,310","0.47%","$438,310","$438,310","$438,310","'-"
"3","Brown                     Anthony Brown","SF","24","$51,449","0.05%","$51,449","$57,672","$51,449","$51,449"

