" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","McGee                     JaVale McGee","C","37","$2,208,856","1.57%","$2,208,856","$2,208,856","$2,208,856","'-"
"2","Brown                     Moses Brown","C","25","$119,972","0.09%","$119,972","$119,972","$139,391","$139,391"

