" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Conley                     Mike Conley","PG","29","$26,540,100","28.19%","$26,540,100","$26,540,100","$26,540,100","$26,540,100","2026"
"2","Parsons                     Chandler Parsons","SF","28","$22,116,750","23.49%","$22,116,750","$22,116,750","$22,116,750","$22,116,750","2020"
"3","Gasol                     Marc Gasol","C","32","$21,165,675","22.48%","$21,165,675","$21,165,675","$21,165,675","$21,165,675","2020"
"4","Randolph                     Zach Randolph","PF","35","$10,361,445","11.01%","$10,361,445","$10,361,445","$10,361,445","$10,361,445","2017"
"5","Wright                     Brandan Wright","PF","29","$5,709,880","6.07%","$5,709,880","$5,709,880","$5,709,880","$5,709,880","2018"
"6","Allen                     Tony Allen","SG","35","$5,505,618","5.85%","$5,505,618","$5,505,618","$5,505,618","'-","2017"
"7","Carter                     Vince Carter","SG","40","$4,264,057","4.53%","$4,264,057","$4,264,057","$4,264,057","$4,264,057","2017"
"8","Daniels                     Troy Daniels","SG","25","$3,332,940","3.54%","$3,332,940","$3,332,940","$3,332,940","$3,332,940","2019"
"9","Ennis III                     James Ennis III","SF","26","$2,898,000","3.08%","$2,898,000","$2,898,000","$2,898,000","$2,898,000","2018"
"10","Baldwin                     Wade Baldwin","PG","20","$1,793,760","1.91%","$1,793,760","$1,793,760","$1,793,760","$1,793,760","2020"
"11","Davis                     Deyonta Davis","C","20","$1,369,229","1.45%","$1,369,229","$1,369,229","$1,369,229","$1,369,229","2019"
"12","Martin                     Jarell Martin","PF","22","$1,286,160","1.37%","$1,286,160","$1,286,160","$1,286,160","$1,286,160","2019"
"13","Green                     JaMychal Green","PF","26","$980,431","1.04%","$980,431","$980,431","$980,431","'-","2017"
"14","Harrison                     Andrew Harrison","PG","22","$945,000","1.00%","$945,000","$945,000","$945,000","$945,000","2019"
"15","Selden                     Wayne Selden","SG","22","$83,119","0.09%","$83,119","$83,119","$83,119","$83,119","2018"

