" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Bryant                     Kobe Bryant","SF","34","$27,849,149","47.98%","$27,849,149","$27,849,149","$27,849,149","'-",""
"2","Howard                     Dwight Howard","C","27","$19,536,360","33.66%","$19,536,360","$19,536,360","$19,536,360","$19,536,360","2013"
"3","Gasol                     Pau Gasol","PF","32","$19,000,000","32.73%","$19,000,000","$19,000,000","$19,000,000","'-","2014"
"4","Nash                     Steve Nash","PG","38","$8,900,000","15.33%","$8,900,000","$8,900,000","$8,900,000","'-","2015"
"5","World Peace                     Metta World Peace","SF","33","$7,258,960","12.51%","$7,258,960","$7,258,960","$7,258,960","'-","2014"
"6","Blake                     Steve Blake","PG","32","$4,000,000","6.89%","$4,000,000","$4,000,000","$4,000,000","'-","2014"
"7","Duhon                     Chris Duhon","PG","30","$3,500,000","6.03%","$3,500,000","$3,500,000","$3,500,000","'-","2013"
"8","Hill                     Jordan Hill","C","25","$3,500,000","6.03%","$3,500,000","$3,500,000","$3,500,000","'-","2014"
"9","Meeks                     Jodie Meeks","SG","25","$1,500,000","2.58%","$1,500,000","$1,500,000","$1,500,000","$1,500,000","2014"
"10","Clark                     Earl Clark","SF","25","$1,240,000","2.14%","$1,240,000","$1,240,000","$1,240,000","'-","2013"
"11","Ebanks                     Devin Ebanks","SF","23","$1,054,389","1.82%","$1,054,389","$1,054,389","$1,054,389","'-","2013"
"12","Morris                     Darius Morris","PG","22","$962,195","1.66%","$962,195","$962,195","$962,195","'-","2013"
"13","Jamison                     Antawn Jamison","PF","36","$854,389","1.47%","$854,389","$854,389","$1,352,181","'-","2013"
"14","Sacre                     Robert Sacre","C","23","$473,604","0.82%","$473,604","$473,604","$473,604","'-","2013"
"15","Goudelock                     Andrew Goudelock","PG","24","$17,934","0.03%","$17,934","$17,934","$17,934","'-","2013"

