" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Rubio                     Ricky Rubio","PG","34","$424,672","0.30%","$424,672","$424,672","$424,672","'-"
"2","Tomlin                     Nae'qwan Tomlin","F","24","$66,503","0.05%","$66,503","$119,972","$66,503","$66,503"

