" ","Player (13)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Nash                     Steve Nash","PG","37","$11,689,062","20.14%","$11,689,062","$11,689,062","$9,408,269","'-","2012"
"2","Gortat                     Marcin Gortat","C","27","$6,790,640","11.70%","$6,790,640","$6,790,640","$5,465,637","$5,465,637","2014"
"3","Hill                     Grant Hill","SF","39","$6,500,000","11.20%","$6,500,000","$6,500,000","$5,231,707","'-","2012"
"4","Childress                     Josh Childress","SF","28","$6,000,000","10.34%","$6,000,000","$6,000,000","$4,829,268","'-","2012"
"5","Frye                     Channing Frye","PF","28","$5,600,000","9.65%","$5,600,000","$5,600,000","$4,507,317","$4,507,317","2014"
"6","Dudley                     Jared Dudley","SF","26","$4,250,000","7.32%","$4,250,000","$4,250,000","$3,420,732","$3,420,732","2016"
"7","Warrick                     Hakim Warrick","PF","29","$4,000,000","6.89%","$4,000,000","$4,000,000","$3,219,512","'-","2014"
"8","Brown                     Shannon Brown","PG","26","$3,500,000","6.03%","$3,500,000","$3,500,000","$2,817,073","'-","2012"
"9","Lopez                     Robin Lopez","C","23","$2,862,602","4.93%","$2,862,602","$2,862,602","$2,304,046","'-","2012"
"10","Morris                     Markieff Morris","PF","22","$1,919,160","3.31%","$1,919,160","$1,919,160","$1,544,690","$1,544,690","2015"
"11","Telfair                     Sebastian Telfair","PG","26","$1,500,000","2.58%","$1,500,000","$1,500,000","$1,207,317","'-","2013"
"12","Price                     Ronnie Price","PG","28","$854,389","1.47%","$854,389","$854,389","$860,824","'-","2012"
"13","Redd                     Michael Redd","SG","32","$826,828","1.42%","$826,828","$826,828","$1,308,562","$1,308,562","2012"

