" ","Player (14)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","LaVine                     Zach LaVine","SG","30","$47,499,660","30.71%","$47,499,660","$47,499,660","$45,999,660","$45,999,660","2027"
"2","Sabonis                     Domantas Sabonis","PF","29","$42,336,000","27.38%","$44,936,000","$42,336,000","$42,336,000","$42,336,000","2028"
"3","DeRozan                     DeMar DeRozan","SF","36","$24,570,000","15.89%","$25,570,000","$24,570,000","$24,570,000","$24,570,000","2027"
"4","Hunter                     De'Andre Hunter","SF","28","$23,303,571","15.07%","$24,553,571","$23,303,571","$9,508,928","$23,303,571","2027"
"5","Monk                     Malik Monk","SG","27","$18,797,619","12.16%","$18,797,619","$18,797,619","$18,797,619","$18,797,619","2028"
"6","Murray                     Keegan Murray","PF","25","$11,144,093","7.21%","$11,144,093","$11,144,093","$11,144,093","$11,144,093","2031"
"7","Carter                     Devin Carter","PG","23","$4,923,720","3.18%","$4,923,720","$4,923,720","$4,923,720","$4,923,720","2028"
"8","Clifford                     Nique Clifford","SF","23","$3,108,120","2.01%","$3,108,120","$3,108,120","$3,108,120","$3,108,120","2029"
"9","Westbrook                     Russell Westbrook","PG","37","$2,296,274","1.48%","$2,296,274","$2,296,274","$3,634,153","$3,634,153","2026"
"10","McDermott                     Doug McDermott","SF","34","$2,296,274","1.48%","$2,296,274","$2,296,274","$3,634,153","$3,634,153","2026"
"11","Eubanks                     Drew Eubanks","C","28","$2,296,274","1.48%","$2,296,274","$2,296,274","$3,080,921","$3,080,921","2026"
"12","Achiuwa                     Precious Achiuwa","PF","26","$2,111,516","1.37%","$2,111,516","$2,111,516","$2,453,285","'-","2026"
"13","Raynaud                     Maxime Raynaud","C","22","$1,272,870","0.82%","$1,272,870","$1,272,870","$1,272,870","$1,272,870","2028"
"14","Cardwell                     Dylan Cardwell","PF","24","$871,000","0.56%","$871,000","$871,000","$871,000","$871,000","2029"

