" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Jefferson                     Al Jefferson","C","34","$4,000,000","3.93%","$4,000,000","$4,000,000","$4,000,000","'-"
"2","Ellis                     Monta Ellis","SG","33","$2,245,400","2.20%","$2,245,400","$2,245,400","$2,245,400","'-"
"3","Stauskas                     Nik Stauskas","SG","25","$1,621,415","1.59%","$1,621,415","$1,621,415","$538,383","'-"
"4","Baldwin                     Wade Baldwin","PG","22","$1,544,951","1.52%","$1,544,951","$1,544,951","$549,898","'-"
"5","Anigbogu                     Ike Anigbogu","C","20","$1,378,242","1.35%","$1,378,242","$1,378,242","$1,378,242","'-"
"6","Moore                     Ben Moore","PF","23","$160,096","0.16%","$160,096","$160,096","$160,096","'-"
"7","Hicks                     Stephan Hicks","G","26","$47,371","0.05%","$47,371","$47,371","$47,371","$47,371"

