" ","Player (14)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Gordon                     Ben Gordon","SG","28","$11,600,000","19.98%","$11,600,000","$11,600,000","$9,336,585","'-","2013"
"2","Stuckey                     Rodney Stuckey","PG","25","$8,500,000","14.64%","$8,500,000","$8,500,000","$6,841,463","'-","2014"
"3","Villanueva                     Charlie Villanueva","PF","27","$7,540,000","12.99%","$7,540,000","$7,540,000","$6,068,780","'-","2014"
"4","Prince                     Tayshaun Prince","SF","31","$6,292,135","10.84%","$6,292,135","$6,292,135","$5,064,401","'-","2015"
"5","Maxiell                     Jason Maxiell","PF","28","$5,000,000","8.61%","$5,000,000","$5,000,000","$4,024,390","'-","2013"
"6","Jerebko                     Jonas Jerebko","PF","24","$4,500,000","7.75%","$4,500,000","$4,500,000","$3,621,951","'-","2015"
"7","Bynum                     Will Bynum","PG","29","$3,250,000","5.60%","$3,250,000","$3,250,000","$2,615,854","'-","2013"
"8","Monroe                     Greg Monroe","C","21","$3,007,920","5.18%","$3,007,920","$3,007,920","$2,421,009","'-","2014"
"9","Knight                     Brandon Knight","PG","20","$2,563,320","4.42%","$2,563,320","$2,563,320","$2,063,160","$2,063,160","2015"
"10","Wallace                     Ben Wallace","C","37","$2,246,400","3.87%","$2,246,400","$2,246,400","$2,246,400","$2,246,400","2012"
"11","Daye                     Austin Daye","PF","23","$1,929,840","3.32%","$1,929,840","$1,929,840","$1,553,286","'-","2013"
"12","Wilkins                     Damien Wilkins","SG","32","$687,679","1.18%","$687,679","$687,679","$922,661","'-","2012"
"13","Macklin                     Vernon Macklin","C","25","$381,193","0.66%","$381,193","$381,193","'-","'-","2012"
"14","Russell Jr                     Walker Russell Jr","PG","29","$374,300","0.64%","$374,300","$374,300","'-","'-","2012"

