" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Hilario                     Nene Hilario","C","31","$13,000,000","22.15%","$13,000,000","$13,000,000","$13,000,000","'-","2016"
"2","Ariza                     Trevor Ariza","SF","28","$7,727,280","13.17%","$7,727,280","$7,727,280","$7,727,280","$7,727,280","2014"
"3","Gortat                     Marcin Gortat","C","29","$7,727,280","13.17%","$7,727,280","$7,727,280","$7,727,280","$7,727,280","2014"
"4","Wall                     John Wall","PG","23","$7,459,925","12.71%","$7,459,925","$7,459,925","$7,459,925","$7,459,925",""
"5","Webster                     Martell Webster","SF","27","$5,150,000","8.78%","$5,150,000","$5,150,000","$5,150,000","'-","2017"
"6","Miller                     Andre Miller","PG","37","$5,000,000","8.52%","$5,000,000","$5,000,000","$5,000,000","'-","2015"
"7","Beal                     Bradley Beal","SG","20","$4,319,280","7.36%","$4,319,280","$4,319,280","$4,319,280","$4,319,280","2027"
"8","Porter Jr.                     Otto Porter Jr.","SF","20","$4,278,000","7.29%","$4,278,000","$4,278,000","$4,278,000","$4,278,000","2017"
"9","Seraphin                     Kevin Seraphin","PF","24","$2,761,114","4.71%","$2,761,114","$2,761,114","$2,761,114","$2,761,114","2014"
"10","Booker                     Trevor Booker","PF","26","$2,350,820","4.01%","$2,350,820","$2,350,820","$2,350,820","$2,350,820","2014"
"11","Singleton                     Chris Singleton","SF","24","$1,618,680","2.76%","$1,618,680","$1,618,680","$1,618,680","'-","2014"
"12","Harrington                     Al Harrington","PF","33","$884,293","1.51%","$884,293","$884,293","$1,399,507","'-","2014"
"13","Temple                     Garrett Temple","SG","27","$884,293","1.51%","$884,293","$884,293","$916,099","$916,099","2026"
"14","Rice Jr.                     Glen Rice Jr.","SF","23","$490,180","0.84%","$490,180","$490,180","$490,180","'-","2015"
"15","Gooden                     Drew Gooden","PF","32","$156,052","0.27%","$156,052","$156,052","$246,972","'-","2014"
"16","Blatche                     Andray Blatche","C","27","'-","'-","'-","'-","$7,794,921","'-",""

