" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Gordon                     Aaron Gordon","PF","23","$21,590,909","21.19%","$22,590,909","$21,590,909","$21,590,909","$21,590,909","2029"
"2","Fournier                     Evan Fournier","SG","26","$17,000,000","16.69%","$17,000,000","$17,000,000","$17,000,000","$17,000,000","2021"
"3","Mozgov                     Timofey Mozgov","C","32","$16,000,000","15.71%","$16,000,000","$16,000,000","$16,000,000","$16,000,000","2020"
"4","Vucevic                     Nikola Vucevic","C","28","$13,250,000","13.01%","$13,250,000","$13,250,000","$13,250,000","$12,750,000","2019"
"5","Ross                     Terrence Ross","SG","27","$10,500,000","10.31%","$10,500,000","$10,500,000","$10,500,000","$10,500,000","2019"
"6","Fultz                     Markelle Fultz","PG","20","$8,339,880","8.19%","$8,339,880","$8,339,880","$2,968,434","$8,339,880",""
"7","Augustin                     D.J. Augustin","PG","31","$7,250,000","7.12%","$7,250,000","$7,250,000","$7,250,000","$7,250,000","2020"
"8","Isaac                     Jonathan Isaac","PF","21","$4,969,080","4.88%","$4,969,080","$4,969,080","$4,969,080","$4,969,080","2029"
"9","Bamba                     Mohamed Bamba","C","20","$4,865,040","4.78%","$4,865,040","$4,865,040","$4,865,040","$4,865,040","2021"
"10","Grant                     Jerian Grant","PG","26","$2,639,314","2.59%","$2,639,314","$2,639,314","$2,639,314","$2,639,314","2019"
"11","Martin                     Jarell Martin","PF","24","$2,416,222","2.37%","$2,416,222","$2,416,222","$2,416,222","$2,416,222","2019"
"12","Birch                     Khem Birch","C","26","$1,378,242","1.35%","$1,378,242","$1,378,242","$1,378,242","$1,378,242","2019"
"13","Iwundu                     Wesley Iwundu","SF","24","$1,378,242","1.35%","$1,378,242","$1,378,242","$1,378,242","$1,378,242","2020"
"14","Frazier Jr.                     Melvin Frazier Jr.","SF","22","$1,050,000","1.03%","$1,050,000","$1,050,000","$1,050,000","$1,050,000","2021"
"15","Carter-Williams                     Michael Carter-Williams","PG","27","$59,820","0.06%","$59,820","$59,820","$69,503","$69,503","2019"
"16","Caupain                     Troy Caupain","PG","23","Two-Way","'-","'-","'-","'-","'-","2019"
"17","Jefferson                     Amile Jefferson","PF","25","Two-Way","'-","'-","'-","'-","'-","2019"

