" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Gilgeous-Alexander                     Shai Gilgeous-Alexander","PG","27","$38,333,050","24.79%","$38,333,050","$38,333,050","$38,333,050","$38,333,050","2031"
"2","Hartenstein                     Isaiah Hartenstein","C","27","$28,500,000","18.43%","$28,500,000","$28,500,000","$28,500,000","$28,500,000","2027"
"3","Dort                     Luguentz Dort","SG","26","$18,222,222","11.78%","$18,722,222","$18,222,222","$17,722,222","$17,722,222","2027"
"4","Caruso                     Alex Caruso","SG","31","$18,102,000","11.71%","$18,102,000","$18,102,000","$18,102,000","$18,102,000","2029"
"5","Holmgren                     Chet Holmgren","C","23","$13,731,368","8.88%","$13,731,368","$13,731,368","$13,731,368","$13,731,368","2031"
"6","Joe                     Isaiah Joe","SG","26","$12,362,338","7.99%","$12,362,338","$12,362,338","$12,362,338","$12,362,338","2028"
"7","Wiggins                     Aaron Wiggins","SG","27","$10,102,803","6.53%","$10,102,803","$10,102,803","$9,672,897","$9,672,897","2029"
"8","Williams                     Jaylin Williams","C","23","$8,450,704","5.46%","$8,450,704","$8,450,704","$8,450,704","$8,450,704","2028"
"9","Williams                     Kenrich Williams","PF","31","$7,163,000","4.63%","$7,163,000","$7,163,000","$7,163,000","$7,163,000","2027"
"10","Dieng                     Ousmane Dieng","SF","22","$6,670,882","4.31%","$6,670,882","$6,670,882","$6,670,882","$6,670,882","2026"
"11","Williams                     Jalen Williams","SF","24","$6,580,997","4.26%","$6,580,997","$6,580,997","$6,580,997","$6,580,997","2031"
"12","Wallace                     Cason Wallace","PG","22","$5,820,240","3.76%","$5,820,240","$5,820,240","$5,820,240","$5,820,240","2027"
"13","Topic                     Nikola Topic","PG","20","$5,182,920","3.35%","$5,182,920","$5,182,920","$5,182,920","$5,182,920","2028"
"14","Sorber                     Thomas Sorber","C","20","$4,655,040","3.01%","$4,655,040","$4,655,040","$4,655,040","$4,655,040","2029"
"15","Mitchell                     Ajay Mitchell","PG","23","$3,000,000","1.94%","$3,000,000","$3,000,000","$3,000,000","$3,000,000","2028"
"16","Carlson                     Branden Carlson","C","26","Two-Way","'-","'-","'-","$85,300","$85,300","2026"
"17","Barnhizer                     Brooks Barnhizer","SF","23","Two-Way","'-","'-","'-","$85,300","$85,300","2026"
"18","Youngblood                     Chris Youngblood","SG","23","Two-Way","'-","'-","'-","$85,300","$85,300","2026"

