" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Ayton                     Deandre Ayton","C","26","$34,005,126","24.19%","$34,005,126","$34,005,126","$34,005,126","$34,005,126","2027"
"2","Grant                     Jerami Grant","PF","30","$29,793,104","21.19%","$29,793,104","$29,793,104","$29,793,104","$29,793,104","2028"
"3","Simons                     Anfernee Simons","SG","25","$25,892,857","18.42%","$25,892,857","$25,892,857","$25,892,857","$25,892,857","2026"
"4","Avdija                     Deni Avdija","SF","24","$15,625,000","11.11%","$15,625,000","$15,625,000","$15,625,000","$15,625,000","2028"
"5","Williams III                     Robert Williams III","C","27","$12,428,571","8.84%","$13,982,145","$12,428,571","$12,428,571","$12,428,571","2026"
"6","Thybulle                     Matisse Thybulle","SG","27","$11,025,000","7.84%","$11,025,000","$11,025,000","$11,025,000","$11,025,000","2026"
"7","Henderson                     Scoot Henderson","PG","20","$10,259,160","7.30%","$10,259,160","$10,259,160","$10,259,160","$10,259,160","2027"
"8","Clingan                     Donovan Clingan","C","20","$6,836,400","4.86%","$6,836,400","$6,836,400","$6,836,400","$6,836,400","2028"
"9","Sharpe                     Shaedon Sharpe","SG","21","$6,614,160","4.70%","$6,614,160","$6,614,160","$6,614,160","$6,614,160","2030"
"10","Murray                     Kris Murray","PF","24","$2,990,040","2.13%","$2,990,040","$2,990,040","$2,990,040","$2,990,040","2027"
"11","Banton                     Dalano Banton","PG","25","$2,196,970","1.56%","$2,196,970","$2,196,970","$2,196,970","$2,196,970","2025"
"12","Reath                     Duop Reath","C","28","$2,048,780","1.46%","$2,048,780","$2,048,780","$2,048,780","$2,048,780","2026"
"13","Walker                     Jabari Walker","SF","22","$2,019,699","1.44%","$2,019,699","$2,019,699","$2,019,699","$2,019,699","2026"
"14","Rupert                     Rayan Rupert","SG","20","$1,891,857","1.35%","$1,891,857","$1,891,857","$1,891,857","$1,891,857","2026"
"15","Camara                     Toumani Camara","PF","24","$1,891,857","1.35%","$1,891,857","$1,891,857","$1,891,857","$1,891,857","2030"
"16","McGowens                     Bryce McGowens","SG","22","Two-Way","'-","'-","'-","'-","'-","2026"
"17","Minaya                     Justin Minaya","F","25","Two-Way","'-","'-","'-","'-","'-","2025"
"18","Cissoko                     Sidy Cissoko","SG","20","Two-Way","'-","'-","'-","'-","'-","2026"

