" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Johnson                     Tyler Johnson","SG","27","$19,245,370","17.63%","$19,245,370","$19,245,370","$19,245,370","'-"
"2","Korver                     Kyle Korver","SG","38","$3,440,000","3.15%","$3,440,000","$3,440,000","$3,440,000","'-"
"3","Bolden                     Jonah Bolden","SF","24","$81,678","0.07%","$81,678","$91,557","$81,678","'-"

