" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Bogans                     Keith Bogans","SF","31","$1,728,000","2.98%","$1,728,000","$1,728,000","$1,728,000","'-"
"2","James                     Mike James","PG","36","$186,250","0.32%","$186,250","$186,250","'-","'-"
"3","James                     Mike James","PG","36","$167,625","0.29%","$167,625","$167,625","'-","'-"

