" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Fox                     De'Aaron Fox","PG","24","$28,103,500","25.00%","$28,103,500","$28,103,500","$28,103,500","$28,103,500","2030"
"2","Barnes                     Harrison Barnes","PF","29","$20,284,091","18.04%","$20,284,091","$20,284,091","$20,284,091","$20,284,091","2026"
"3","Sabonis                     Domantas Sabonis","PF","25","$18,500,000","16.46%","$21,100,000","$19,672,414","$18,500,000","$18,500,000","2028"
"4","Lamb                     Jeremy Lamb","SG","29","$10,500,000","9.34%","$10,500,000","$10,500,000","$3,681,034","$10,500,000","2022"
"5","Holmes                     Richaun Holmes","C","28","$10,384,500","9.24%","$10,384,500","$10,384,500","$10,384,500","$10,384,500",""
"6","Holiday                     Justin Holiday","SG","32","$6,006,420","5.34%","$6,006,420","$6,006,420","$2,105,699","$6,006,420","2023"
"7","Jackson                     Josh Jackson","SG","24","$5,005,350","4.45%","$5,005,350","$5,005,350","$1,697,216","$5,005,350","2022"
"8","DiVincenzo                     Donte DiVincenzo","SG","25","$4,675,830","4.16%","$4,675,830","$4,675,830","$1,585,483","$4,675,830","2027"
"9","Mitchell                     Davion Mitchell","PG","23","$4,603,200","4.09%","$4,603,200","$4,603,200","$4,603,200","$4,603,200","2027"
"10","Harkless                     Maurice Harkless","SF","28","$4,347,600","3.87%","$4,347,600","$4,347,600","$4,347,600","$4,347,600","2023"
"11","Davis                     Terence Davis","SG","24","$4,000,000","3.56%","$4,000,000","$4,000,000","$4,000,000","$4,000,000","2023"
"12","Len                     Alex Len","C","28","$3,732,000","3.32%","$3,732,000","$3,732,000","$3,732,000","$3,732,000","2023"
"13","Lyles                     Trey Lyles","PF","26","$2,500,000","2.22%","$2,500,000","$2,500,000","$847,701","$2,500,000","2023"
"14","Jones                     Damian Jones","C","26","$1,977,011","1.76%","$1,977,011","$1,977,011","$1,977,011","$1,977,011","2022"
"15","Metu                     Chimezie Metu","C","24","$1,762,796","1.57%","$1,762,796","$1,762,796","$1,762,796","$1,762,796","2023"
"16","Queta                     Neemias Queta","C","22","Two-Way","'-","'-","'-","'-","'-","2027"

