" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Barnes                     Matt Barnes","SF","36","$6,125,000","6.51%","$6,125,000","$6,125,000","$6,125,000","'-"
"2","Ellington                     Wayne Ellington","SG","29","$882,630","0.94%","$882,630","$882,630","$882,630","'-"
"3","Butler                     Caron Butler","SF","36","$517,220","0.55%","$517,220","$517,220","$517,220","'-"
"4","Patterson                     Lamar Patterson","SG","25","$100,000","0.11%","$100,000","$100,000","$100,000","'-"
"5","Cousins                     Isaiah Cousins","PG","22","$100,000","0.11%","$100,000","$100,000","$100,000","'-"
"6","Farmar                     Jordan Farmar","PG","30","$66,381","0.07%","$66,381","$66,381","$66,381","'-"
"7","Farmar                     Jordan Farmar","PG","30","$16,595","0.02%","$16,595","$16,595","$16,595","'-"

