" ","Player (12)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Tatum                     Jayson Tatum","PF","27","$54,126,450","35.00%","$54,126,450","$54,126,450","$54,126,450","$54,126,450","2030"
"2","Brown                     Jaylen Brown","SF","29","$53,142,264","34.36%","$53,142,264","$53,142,264","$53,142,264","$53,142,264","2029"
"3","White                     Derrick White","PG","31","$28,100,000","18.17%","$28,100,000","$28,100,000","$26,350,000","$26,350,000","2029"
"4","Vucevic                     Nikola Vucevic","C","35","$21,481,481","13.89%","$21,481,481","$21,481,481","$8,148,148","$21,481,481","2026"
"5","Hauser                     Sam Hauser","SF","28","$10,044,644","6.50%","$10,044,644","$10,044,644","$10,044,644","$10,044,644","2029"
"6","Pritchard                     Payton Pritchard","PG","28","$7,232,143","4.68%","$7,232,143","$7,232,143","$7,232,143","$7,232,143","2028"
"7","Gonzalez                     Hugo Gonzalez","SF","19","$2,783,880","1.80%","$2,783,880","$2,783,880","$2,783,880","$2,783,880","2029"
"8","Scheierman                     Baylor Scheierman","SG","25","$2,619,000","1.69%","$2,619,000","$2,619,000","$2,619,000","$2,619,000","2028"
"9","Garza                     Luka Garza","C","27","$2,461,463","1.59%","$2,461,463","$2,461,463","$2,461,463","$2,461,463","2027"
"10","Queta                     Neemias Queta","C","26","$2,349,578","1.52%","$2,349,578","$2,349,578","$2,349,578","$2,349,578","2027"
"11","Walsh                     Jordan Walsh","SF","21","$2,221,677","1.44%","$2,221,677","$2,221,677","$2,221,677","$2,221,677","2027"
"12","Williams                     Amari Williams","C","24","$490,128","0.32%","$490,128","$490,128","$490,128","$490,128","2027"

