" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Bosh                     Chris Bosh","PF","30","$20,644,400","32.74%","$20,644,400","$20,644,400","$20,644,400","'-","2019"
"2","Wade                     Dwyane Wade","SG","33","$15,000,000","23.79%","$15,000,000","$15,000,000","$15,000,000","$15,000,000","2016"
"3","Deng                     Luol Deng","SF","29","$9,714,461","15.40%","$9,714,461","$9,714,461","$9,714,461","$9,714,461","2016"
"4","Dragic                     Goran Dragic","PG","28","$7,500,000","11.89%","$7,500,000","$7,500,000","$7,500,000","$7,500,000","2016"
"5","Andersen                     Chris Andersen","PF","36","$5,375,000","8.52%","$5,375,000","$5,375,000","$5,375,000","'-","2016"
"6","McRoberts                     Josh McRoberts","PF","27","$5,305,000","8.41%","$5,305,000","$5,305,000","$5,305,000","$5,305,000","2018"
"7","Chalmers                     Mario Chalmers","PG","28","$4,000,000","6.34%","$4,000,000","$4,000,000","$4,000,000","'-","2016"
"8","Haslem                     Udonis Haslem","PF","34","$2,732,000","4.33%","$2,732,000","$2,732,000","$2,732,000","'-","2016"
"9","Dragic                     Zoran Dragic","SG","25","$1,706,250","2.71%","$1,706,250","$1,706,250","$1,912,500","'-","2015"
"10","Napier                     Shabazz Napier","PG","23","$1,238,640","1.96%","$1,238,640","$1,238,640","$1,238,640","$1,238,640","2018"
"11","Whiteside                     Hassan Whiteside","C","25","$769,881","1.22%","$769,881","$769,881","$769,881","$769,881","2016"
"12","Ennis III                     James Ennis III","SF","24","$507,336","0.80%","$507,336","$507,336","$507,336","$507,336","2017"
"13","Johnson                     Tyler Johnson","SG","22","$199,950","0.32%","$199,950","$199,950","$199,950","$199,950","2016"
"14","Walker                     Henry Walker","PG","27","$196,217","0.31%","$196,217","$196,217","$196,217","'-","2016"
"15","Beasley                     Michael Beasley","SF","26","$195,440","0.31%","$195,440","$195,440","$195,440","'-","2015"
"16","Miller                     Mike Miller","SG","34","'-","'-","'-","'-","$6,600,000","$6,600,000",""

