" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Hardaway Jr.                     Tim Hardaway Jr.","SG","26","$19,200,127","18.85%","$19,200,127","$19,200,127","$6,851,695","$17,337,209","2026"
"2","Lee                     Courtney Lee","SG","33","$12,253,780","12.03%","$12,253,780","$12,253,780","$4,846,128","$12,253,780","2020"
"3","Powell                     Dwight Powell","PF","27","$9,631,250","9.45%","$9,631,250","$9,631,250","$9,631,250","$9,631,250","2026"
"4","Doncic                     Luka Doncic","PG","19","$6,560,640","6.44%","$6,560,640","$6,560,640","$6,560,640","$6,560,640","2029"
"5","Porzingis                     Kristaps Porzingis","PF","23","$5,697,054","5.59%","$5,697,054","$5,697,054","$2,253,072","$5,697,054","2026"
"6","Nowitzki                     Dirk Nowitzki","PF","40","$5,000,000","4.91%","$5,000,000","$5,000,000","$5,000,000","$5,000,000","2019"
"7","Barea                     Jose Barea","PG","34","$3,710,850","3.64%","$3,710,850","$3,710,850","$3,710,850","$3,710,850","2019"
"8","Jackson                     Justin Jackson","SF","23","$2,807,880","2.76%","$2,807,880","$2,807,880","$999,415","$2,807,880","2021"
"9","Burke                     Trey Burke","PG","26","$1,795,015","1.76%","$1,795,015","$1,795,015","$709,893","$1,795,015","2019"
"10","Finney-Smith                     Dorian Finney-Smith","SF","25","$1,544,951","1.52%","$1,544,951","$1,544,951","$1,544,951","$1,544,951","2029"
"11","Harris                     Devin Harris","PG","35","$1,512,601","1.48%","$1,512,601","$1,512,601","$2,393,887","$2,393,887","2019"
"12","Kleber                     Maxi Kleber","PF","27","$1,378,242","1.35%","$1,378,242","$1,378,242","$1,378,242","$1,378,242","2026"
"13","Brunson                     Jalen Brunson","PG","22","$1,230,000","1.21%","$1,230,000","$1,230,000","$1,230,000","$1,230,000","2029"
"14","Broekhoff                     Ryan Broekhoff","SF","28","$838,464","0.82%","$838,464","$1,512,601","$838,464","$838,464","2020"
"15","Mejri                     Salah Mejri","C","32","$512,746","0.50%","$512,746","$512,746","$531,189","$531,189","2019"
"16","Antetokounmpo                     Kostas Antetokounmpo","PF","21","Two-Way","'-","'-","'-","'-","'-","2020"
"17","Macon                     Daryl Macon","PG","23","Two-Way","'-","'-","'-","'-","'-","2020"

