" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","DeRozan                     DeMar DeRozan","SG","29","$27,739,975","27.23%","$27,739,975","$27,739,975","$27,739,975","$27,739,975","2027"
"2","Aldridge                     LaMarcus Aldridge","PF","33","$22,347,015","21.94%","$22,347,015","$22,347,015","$22,347,015","$22,347,015",""
"3","Mills                     Patty Mills","PG","30","$11,571,429","11.36%","$11,571,429","$11,571,429","$11,571,429","$11,571,429","2021"
"4","Gay                     Rudy Gay","PF","32","$10,087,200","9.90%","$10,087,200","$10,087,200","$10,087,200","$10,087,200","2019"
"5","Bertans                     Davis Bertans","PF","26","$7,000,000","6.87%","$7,000,000","$7,000,000","$7,000,000","$7,000,000","2020"
"6","Belinelli                     Marco Belinelli","SG","32","$6,153,846","6.04%","$6,153,846","$6,153,846","$6,153,846","$6,153,846","2020"
"7","Forbes                     Bryn Forbes","SG","25","$3,125,000","3.07%","$3,125,000","$3,125,000","$3,125,000","$3,125,000","2020"
"8","Poeltl                     Jakob Poeltl","C","23","$2,947,320","2.89%","$2,947,320","$2,947,320","$2,947,320","$2,947,320","2030"
"9","Cunningham                     Dante Cunningham","PF","31","$2,487,000","2.44%","$2,487,000","$2,487,000","$2,487,000","$2,487,000","2019"
"10","Walker IV                     Lonnie Walker IV","SG","20","$2,357,160","2.31%","$2,357,160","$2,357,160","$2,357,160","$2,357,160","2022"
"11","White                     Derrick White","PG","24","$1,667,160","1.64%","$1,667,160","$1,667,160","$1,667,160","$1,667,160","2029"
"12","Murray                     Dejounte Murray","PG","22","$1,544,951","1.52%","$1,544,951","$1,544,951","$1,544,951","$1,544,951","2028"
"13","Pondexter                     Quincy Pondexter","SG","30","$1,512,601","1.48%","$1,512,601","$1,512,601","$2,165,481","$2,165,481","2019"
"14","Metu                     Chimezie Metu","PF","21","$838,464","0.82%","$838,464","$838,464","$838,464","$838,464","2021"
"15","Motiejunas                     Donatas Motiejunas","PF","28","$59,820","0.06%","$59,820","$59,820","$69,503","$69,503","2019"
"16","Moore                     Ben Moore","PF","23","Two-Way","'-","'-","'-","'-","'-","2019"
"17","Eubanks                     Drew Eubanks","PF","21","Two-Way","'-","'-","'-","'-","'-","2026"

