" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Holiday                     Jrue Holiday","SG","29","$26,231,111","24.03%","$26,231,111","$26,231,111","$26,231,111","$25,111,111","2028"
"2","Favors                     Derrick Favors","PF","28","$17,650,000","16.17%","$17,900,000","$17,650,000","$18,196,875","$16,750,000","2020"
"3","Redick                     J.J. Redick","SG","35","$13,486,300","12.36%","$13,486,300","$13,486,300","$12,643,406","$13,486,300","2021"
"4","Williamson                     Zion Williamson","PF","19","$9,757,440","8.94%","$9,757,440","$9,757,440","$9,147,600","$9,757,440",""
"5","Ball                     Lonzo Ball","PG","22","$8,719,320","7.99%","$8,719,320","$8,719,320","$8,174,363","$8,719,320","2027"
"6","Moore                     E'Twaun Moore","SG","30","$8,664,928","7.94%","$8,664,928","$8,664,928","$8,123,370","$8,664,928","2020"
"7","Ingram                     Brandon Ingram","SF","22","$7,265,485","6.66%","$7,265,485","$7,265,485","$6,811,392","$7,265,485","2028"
"8","Miller                     Darius Miller","SF","29","$7,250,000","6.64%","$7,250,000","$7,250,000","$6,796,875","$7,250,000","2021"
"9","Hayes                     Jaxson Hayes","C","19","$4,862,040","4.45%","$4,862,040","$4,862,040","$4,862,040","$4,862,040","2026"
"10","Melli                     Nicolo Melli","PF","29","$4,102,564","3.76%","$4,102,564","$4,102,564","$3,846,154","$4,102,564","2021"
"11","Alexander-Walker                     Nickeil Alexander-Walker","SG","21","$2,964,840","2.72%","$2,964,840","$2,964,840","$2,964,840","$2,964,840","2029"
"12","Hart                     Josh Hart","SG","24","$1,934,160","1.77%","$1,934,160","$1,934,160","$1,813,275","$1,934,160","2028"
"13","Okafor                     Jahlil Okafor","C","24","$1,702,486","1.56%","$1,702,486","$1,702,486","$1,596,081","$1,702,486","2020"
"14","Jackson                     Frank Jackson","PG","21","$1,618,520","1.48%","$1,618,520","$1,618,520","$1,517,363","$1,620,564","2020"
"15","Williams                     Kenrich Williams","PF","25","$1,416,852","1.30%","$1,416,852","$1,588,231","$1,328,299","$1,416,852","2027"
"16","Thornwell                     Sindarius Thornwell","SG","25","'-","'-","'-","'-","$183,115","$183,115","2020"
"17","Gray                     Joshia Gray","G","26","Two-Way","'-","'-","'-","'-","'-","2020"
"18","Cheatham                     Zylan Cheatham","SF","24","Two-Way","'-","'-","'-","'-","'-","2020"

