"Player (3)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Qualifying Offer"," "," "," "," "
"Coward                   Cedric Coward","SG","26","RK-1ST","$25,028,229","13.02%","$12,255,491","","","Restricted Bird",""
"Clayton Jr.                   Walter Clayton Jr.","PG","26","RK-1ST","$20,256,936","10.54%","$10,256,764","","","Restricted Bird",""
"Spencer                   Cam Spencer","SG","29","FA","$5,378,302","2.80%","'-","","","Bird",""
"Incomplete Roster Charge"," "," "," ","                                   $18,980,160"," "," "," "," "," "," "

