" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Dudley                     Jared Dudley","SF","40","$2,296,274","1.48%","","","","","Early Bird"
"2","Anthony                     Carmelo Anthony","PF","41","$2,296,274","1.48%","","","","","Non-Bird"
"3","Howard                     Dwight Howard","C","40","$2,296,274","1.48%","","","","","Non-Bird"
"4","Ellington                     Wayne Ellington","SG","38","$2,296,274","1.48%","","","","","Non-Bird"
"5","Bradley                     Avery Bradley","PG","35","$2,296,274","1.48%","","","","","Non-Bird"
"6","Morris                     Markieff Morris","PF","36","$2,296,274","1.48%","","","","","Bird"
"7","Waiters                     Dion Waiters","SG","34","$2,296,274","1.48%","","","","","Non-Bird"

