" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Okafor                     Emeka Okafor","C","30","$13,490,000","23.24%","$13,490,000","$13,490,000","$13,490,000","'-","2014"
"2","Hilario                     Nene Hilario","C","30","$13,000,000","22.40%","$13,000,000","$13,000,000","$13,000,000","'-","2016"
"3","Ariza                     Trevor Ariza","SF","27","$7,258,960","12.51%","$7,258,960","$7,258,960","$7,258,960","$7,258,960","2014"
"4","Wall                     John Wall","PG","22","$5,915,880","10.19%","$5,915,880","$5,915,880","$5,915,880","$5,915,880",""
"5","Beal                     Bradley Beal","SG","19","$4,133,280","7.12%","$4,133,280","$4,133,280","$4,133,280","$4,133,280","2027"
"6","Vesely                     Jan Vesely","SF","22","$3,202,920","5.52%","$3,202,920","$3,202,920","$3,202,920","'-","2014"
"7","Seraphin                     Kevin Seraphin","PF","23","$1,797,600","3.10%","$1,797,600","$1,797,600","$1,797,600","$1,797,600","2014"
"8","Webster                     Martell Webster","SF","26","$1,750,000","3.02%","$1,750,000","$1,750,000","$1,750,000","'-","2013"
"9","Singleton                     Chris Singleton","SF","23","$1,551,840","2.67%","$1,551,840","$1,551,840","$1,551,840","'-","2014"
"10","Booker                     Trevor Booker","PF","25","$1,385,280","2.39%","$1,385,280","$1,385,280","$1,385,280","$1,385,280","2014"
"11","Price                     A.J. Price","PG","26","$885,120","1.52%","$885,120","$885,120","$885,120","'-","2013"
"12","Collins                     Jason Collins","C","25","$854,389","1.47%","$854,389","$854,389","$1,352,181","'-","2013"
"13","Barbosa                     Leandro Barbosa","SG","30","$854,389","1.47%","$854,389","$854,389","$1,229,255","'-","2013"
"14","Martin                     Cartier Martin","PF","28","$854,389","1.47%","$854,389","$854,389","$915,852","'-","2013"
"15","Temple                     Garrett Temple","SG","26","$572,943","0.99%","$572,943","$572,943","$572,943","$572,943","2026"
"16","Blatche                     Andray Blatche","C","26","'-","'-","'-","'-","$7,118,502","'-",""

