" ","Player (5)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Hernangomez                     Willy Hernangomez","C","30","$4,642,804","3.30%","","","","","Bird"
"2","Snell                     Tony Snell","SG","33","$2,087,519","1.48%","","","","","Non-Bird"
"3","Nunnally                     James Nunnally","SF","34","$1,862,265","1.32%","","","","","Two-Way"
"4","Clark                     Gary Clark","PF","30","$1,862,265","1.32%","","","","","Non-Bird"
"5","Harper                     Jared Harper","PG","27","$1,862,265","1.32%","","","","","Two-Way"

