" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Monroe                     Greg Monroe","C","26","$17,145,838","18.21%","$17,145,838","$17,145,838","$17,145,838","$17,145,838","2018"
"2","Middleton                     Khris Middleton","SF","25","$15,200,000","16.15%","$15,200,000","$15,200,000","$15,200,000","$15,200,000","2026"
"3","Henson                     John Henson","PF","26","$12,267,606","13.03%","$12,267,606","$12,267,606","$15,267,606","$15,267,606","2020"
"4","Teletovic                     Mirza Teletovic","PF","31","$10,500,000","11.15%","$10,500,000","$10,500,000","$10,500,000","$10,500,000","2019"
"5","Dellavedova                     Matthew Dellavedova","PG","26","$9,607,500","10.21%","$9,607,500","$9,607,500","$9,607,500","$9,607,500","2020"
"6","Hawes                     Spencer Hawes","PF","28","$6,348,759","6.74%","$6,348,759","$6,348,759","$3,299,398","$6,348,759","2018"
"7","Parker                     Jabari Parker","PF","21","$5,374,320","5.71%","$5,374,320","$5,374,320","$5,374,320","$5,374,320","2018"
"8","Antetokounmpo                     Giannis Antetokounmpo","SF","22","$2,995,421","3.18%","$2,995,421","$2,995,421","$2,995,421","$2,995,421","2028"
"9","Maker                     Thon Maker","C","19","$2,568,600","2.73%","$2,568,600","$2,568,600","$2,568,600","$2,568,600","2020"
"10","Snell                     Tony Snell","SG","25","$2,368,327","2.52%","$2,368,327","$2,368,327","$2,368,327","'-","2017"
"11","Vaughn                     Rashad Vaughn","SG","20","$1,811,040","1.92%","$1,811,040","$1,811,040","$1,811,040","$1,811,040","2018"
"12","Beasley                     Michael Beasley","SF","28","$1,403,611","1.49%","$1,403,611","$1,403,611","$1,403,611","'-","2017"
"13","Terry                     Jason Terry","SG","39","$980,431","1.04%","$980,431","$980,431","$1,551,659","'-","2017"
"14","Brogdon                     Malcolm Brogdon","PG","24","$925,000","0.98%","$925,000","$925,000","$925,000","$925,000","2019"
"15","Payton II                     Gary Payton II","PG","24","$35,166","0.04%","$35,166","$63,440","$35,166","$35,166","2026"

