" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Bryant                     Kobe Bryant","SF","37","$25,000,000","35.71%","$25,000,000","$25,000,000","$25,000,000","'-","2016"
"2","Hibbert                     Roy Hibbert","C","29","$15,592,216","22.27%","$15,592,216","$15,592,216","$15,592,216","'-","2016"
"3","Williams                     Louis Williams","SG","29","$7,000,000","10.00%","$7,000,000","$7,000,000","$7,000,000","$7,000,000","2018"
"4","Young                     Nick Young","SG","30","$5,219,169","7.46%","$5,219,169","$5,219,169","$5,219,169","'-","2018"
"5","Russell                     D'Angelo Russell","PG","19","$5,103,120","7.29%","$5,103,120","$5,103,120","$5,103,120","$5,103,120","2027"
"6","Randle                     Julius Randle","PF","21","$3,132,240","4.47%","$3,132,240","$3,132,240","$3,132,240","$3,132,240","2028"
"7","Bass                     Brandon Bass","PF","30","$3,000,000","4.29%","$3,000,000","$3,000,000","$3,000,000","$3,000,000","2017"
"8","Kelly                     Ryan Kelly","PF","24","$1,724,250","2.46%","$1,724,250","$1,724,250","$1,724,250","$1,724,250","2016"
"9","Nance Jr.                     Larry Nance Jr.","PF","23","$1,155,600","1.65%","$1,155,600","$1,155,600","$1,155,600","$1,155,600","2026"
"10","Sacre                     Robert Sacre","C","26","$981,348","1.40%","$981,348","$981,348","$981,348","'-","2016"
"11","World Peace                     Metta World Peace","SF","36","$947,276","1.35%","$947,276","$947,276","$1,499,187","'-","2016"
"12","Clarkson                     Jordan Clarkson","SG","23","$845,059","1.21%","$845,059","$845,059","$845,059","$845,059","2026"
"13","Black                     Tarik Black","PF","24","$845,059","1.21%","$845,059","$845,059","$845,059","'-","2016"
"14","Brown                     Anthony Brown","SF","23","$700,000","1.00%","$700,000","$700,000","$700,000","'-","2018"
"15","Huertas                     Marcelo Huertas","PG","32","$525,093","0.75%","$525,093","$525,093","$525,093","'-","2016"

