" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Jefferson                     Al Jefferson","C","30","$13,500,000","21.41%","$13,500,000","$13,500,000","$13,500,000","$13,500,000","2016"
"2","Stephenson                     Lance Stephenson","SG","24","$9,000,000","14.27%","$9,000,000","$9,000,000","$9,000,000","$9,000,000","2017"
"3","Williams                     Marvin Williams","PF","28","$7,000,000","11.10%","$7,000,000","$7,000,000","$7,000,000","$7,000,000","2016"
"4","Henderson                     Gerald Henderson","SG","27","$6,000,000","9.51%","$6,000,000","$6,000,000","$6,000,000","'-","2016"
"5","Kidd-Gilchrist                     Michael Kidd-Gilchrist","SF","21","$5,016,960","7.96%","$5,016,960","$5,016,960","$5,016,960","$5,016,960","2016"
"6","Zeller                     Cody Zeller","C","22","$4,030,560","6.39%","$4,030,560","$4,030,560","$4,030,560","$4,030,560",""
"7","Williams                     Mo Williams","PG","32","$3,965,074","6.29%","$3,965,074","$3,965,074","$3,965,074","'-","2015"
"8","Biyombo                     Bismack Biyombo","C","22","$3,873,398","6.14%","$3,873,398","$3,873,398","$3,873,398","$3,873,398","2026"
"9","Walker                     Kemba Walker","PG","24","$3,272,091","5.19%","$3,272,091","$3,272,091","$3,272,091","$3,272,091",""
"10","Roberts                     Brian Roberts","PG","29","$2,732,000","4.33%","$2,732,000","$2,732,000","$2,732,000","'-","2016"
"11","Vonleh                     Noah Vonleh","PF","19","$2,524,200","4.00%","$2,524,200","$2,524,200","$2,524,200","$2,524,200","2018"
"12","Hairston                     P.J. Hairston","SG","22","$1,149,720","1.82%","$1,149,720","$1,149,720","$1,149,720","'-","2016"
"13","Maxiell                     Jason Maxiell","PF","31","$915,243","1.45%","$915,243","$915,243","$1,316,809","'-","2015"
"14","Taylor                     Jeff Taylor","SG","25","$915,243","1.45%","$915,243","$915,243","$915,243","'-","2015"
"15","Daniels                     Troy Daniels","SG","23","$816,482","1.29%","$816,482","$816,482","$816,482","$816,482","2016"
"16","Thomas                     Tyrus Thomas","PF","28","'-","'-","'-","'-","'-","'-",""

