" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Conley                     Mike Conley","PG","33","$34,502,132","31.61%","$34,502,132","$34,502,132","$34,502,132","$34,502,132","2026"
"2","Gobert                     Rudy Gobert","C","28","$27,525,281","25.22%","$28,275,281","$27,525,281","$27,525,281","$25,775,281","2028"
"3","Bogdanovic                     Bojan Bogdanovic","SF","31","$17,850,000","16.36%","$17,850,000","$17,850,000","$17,850,000","$17,661,000",""
"4","Clarkson                     Jordan Clarkson","SG","28","$11,500,000","10.54%","$11,500,000","$11,500,000","$11,500,000","$11,500,000","2026"
"5","Ingles                     Joe Ingles","SF","33","$10,863,637","9.95%","$11,363,637","$10,863,637","$10,863,637","$10,363,637","2026"
"6","Favors                     Derrick Favors","C","29","$9,258,000","8.48%","$9,258,000","$9,258,000","$9,258,000","$9,258,000","2023"
"7","O'Neale                     Royce O'Neale","SF","27","$8,500,000","7.79%","$8,500,000","$8,500,000","$8,500,000","$8,500,000","2028"
"8","Mitchell                     Donovan Mitchell","SG","24","$5,195,501","4.76%","$5,195,501","$5,195,501","$5,195,501","$5,195,501","2028"
"9","Azubuike                     Udoka Azubuike","C","21","$1,977,000","1.81%","$1,977,000","$1,977,000","$1,977,000","$1,977,000","2023"
"10","Niang                     Georges Niang","PF","27","$1,783,557","1.63%","$1,783,557","$1,783,557","$1,783,557","$1,783,557","2026"
"11","Thomas                     Matt Thomas","SG","26","$1,517,981","1.39%","$1,517,981","$1,701,593","$551,048","$1,517,981","2022"
"12","Morgan                     Juwan Morgan","SF","23","$1,517,981","1.39%","$1,517,981","$1,701,593","$1,517,981","$1,517,981","2021"
"13","Oni                     Miye Oni","SG","23","$1,517,981","1.39%","$1,517,981","$1,517,981","$1,517,981","$1,517,981","2022"
"14","Hughes                     Elijah Hughes","SF","22","$898,310","0.82%","$898,310","$898,310","$898,310","$898,310","2022"
"15","Ilyasova                     Ersan Ilyasova","PF","33","$754,783","0.69%","$754,783","$754,783","$1,194,542","'-","2021"
"16","Brantley                     Jarrell Brantley","PF","","Two-Way","'-","'-","'-","'-","'-","2021"
"17","Forrest                     Trent Forrest","PG","22","Two-Way","'-","'-","'-","'-","'-","2021"

