" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Jokic                     Nikola Jokic","C","28","$47,607,350","35.00%","$47,607,350","$47,607,350","$47,607,350","$47,607,350","2028"
"2","Murray                     Jamal Murray","PG","26","$33,833,400","24.87%","$33,833,400","$33,833,400","$33,833,400","$33,833,400","2029"
"3","Porter Jr.                     Michael Porter Jr.","SF","25","$33,386,850","24.55%","$33,386,850","$33,386,850","$33,386,850","$33,386,850","2027"
"4","Gordon                     Aaron Gordon","PF","28","$21,266,182","15.63%","$22,466,182","$21,266,182","$21,266,182","$21,266,182","2029"
"5","Caldwell-Pope                     Kentavious Caldwell-Pope","SG","30","$14,704,938","10.81%","$14,704,938","$14,704,938","$14,704,938","$14,704,938","2027"
"6","Jackson                     Reggie Jackson","PG","33","$5,000,000","3.68%","$5,000,000","$5,000,000","$5,000,000","$5,000,000","2025"
"7","Nnaji                     Zeke Nnaji","PF","23","$4,306,281","3.17%","$4,306,281","$4,306,281","$4,306,281","'-",""
"8","Braun                     Christian Braun","SG","22","$2,949,120","2.17%","$2,949,120","$2,949,120","$2,949,120","$2,949,120","2031"
"9","Strawther                     Julian Strawther","SF","21","$2,431,080","1.79%","$2,431,080","$2,431,080","$2,431,080","$2,431,080","2027"
"10","Watson                     Peyton Watson","SG","21","$2,303,520","1.69%","$2,303,520","$2,303,520","$2,303,520","$2,303,520","2026"
"11","Cancar                     Vlatko Cancar","PF","26","$2,234,359","1.64%","$2,234,359","$2,234,359","$2,234,359","$2,234,359","2024"
"12","Jordan                     DeAndre Jordan","C","35","$2,019,706","1.48%","$2,019,706","$2,019,706","$3,196,448","$3,196,448","2024"
"13","Holiday                     Justin Holiday","SG","34","$2,019,706","1.48%","$2,019,706","$2,019,706","$3,196,448","$3,196,448","2024"
"14","Pickett                     Jalen Pickett","PG","24","$1,708,143","1.26%","$1,708,143","$1,708,143","$1,708,143","$1,708,143","2027"
"15","Tyson                     Hunter Tyson","SF","23","$1,119,563","0.82%","$1,119,563","$1,119,563","$1,119,563","$1,119,563","2027"
"16","Huff                     Jay Huff","C","25","Two-Way","'-","'-","'-","'-","'-","2028"
"17","Key                     Braxton Key","SF","26","Two-Way","'-","'-","'-","'-","'-","2024"
"18","Gillespie                     Collin Gillespie","PG","24","Two-Way","'-","'-","'-","'-","'-","2026"

