" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Jones                     James Jones","SG","37","$1,471,382","1.48%","","","","",""
"2","Williams                     Deron Williams","PG","33","$1,471,382","1.48%","","","","",""
"3","Jones                     Dahntay Jones","SF","37","$1,471,382","1.48%","","","","",""

