" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","James                     LeBron James","PF","40","$48,728,845","34.66%","$48,728,845","$48,728,845","$48,728,845","$48,728,845","2026"
"2","Doncic                     Luka Doncic","PG","25","$43,031,940","30.61%","$43,031,940","$43,031,940","$17,559,010","$43,031,940","2029"
"3","Hachimura                     Rui Hachimura","PF","26","$17,000,000","12.09%","$17,000,000","$17,000,000","$17,000,000","$17,000,000","2026"
"4","Finney-Smith                     Dorian Finney-Smith","PF","31","$14,924,167","10.62%","$14,924,167","$14,924,167","$8,681,400","$14,386,320","2029"
"5","Reaves                     Austin Reaves","SG","26","$12,976,362","9.23%","$12,976,362","$12,976,362","$12,976,362","$12,976,362","2027"
"6","Kleber                     Maxi Kleber","PF","33","$11,000,000","7.82%","$11,000,000","$11,000,000","$4,488,506","$11,000,000","2026"
"7","Vincent                     Gabe Vincent","PG","28","$11,000,000","7.82%","$11,000,000","$11,000,000","$11,000,000","$11,000,000","2026"
"8","Vanderbilt                     Jarred Vanderbilt","PF","25","$10,714,286","7.62%","$10,714,286","$10,714,286","$10,714,286","$10,714,286","2028"
"9","Knecht                     Dalton Knecht","SF","23","$3,819,120","2.72%","$3,819,120","$3,819,120","$3,819,120","$3,819,120","2028"
"10","Milton                     Shake Milton","SG","28","$2,875,000","2.05%","$2,875,000","$2,875,000","$1,734,914","$2,875,000","2027"
"11","Hayes                     Jaxson Hayes","C","24","$2,463,946","1.75%","$2,463,946","$2,463,946","$2,463,946","$2,463,946","2026"
"12","Morris                     Markieff Morris","PF","35","$2,087,519","1.48%","$2,087,519","$2,087,519","$1,348,090","$3,303,771","2025"
"13","James                     Bronny James","PG","20","$1,157,153","0.82%","$1,157,153","$1,157,153","$1,157,153","$1,157,153","2028"
"14","Len                     Alex Len","C","31","$743,829","0.53%","$743,829","$743,829","$1,177,206","$1,177,206","2025"
"15","Goodwin                     Jordan Goodwin","PG","26","$223,718","0.16%","$223,718","$223,718","$223,718","$223,718","2026"
"16","Koloko                     Christian Koloko","C","24","Two-Way","'-","'-","'-","'-","'-","2025"
"17","Jemison                     Trey Jemison","PF","25","Two-Way","'-","'-","'-","'-","'-","2026"

