" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Jackson                     Demetrius Jackson","PG","23","$92,858","0.09%","$92,858","$92,858","$92,858","'-"
"2","Eddie                     Jarell Eddie","SF","26","$83,129","0.08%","$83,129","$83,129","$86,119","$86,119"
"3","Silas                     Xavier Silas","SG","30","$74,159","0.07%","$74,159","$74,159","$74,159","$74,159"

