" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","James                     LeBron James","SF","33","$33,285,709","33.59%","$33,285,709","$33,285,709","$33,285,709","$33,285,709","2026"
"2","Love                     Kevin Love","C","29","$22,642,350","22.85%","$22,642,350","$22,642,350","$22,642,350","$22,642,350","2026"
"3","Hill                     George Hill","PG","31","$20,000,000","20.18%","$20,000,000","$20,000,000","$7,118,644","$20,000,000","2020"
"4","Thompson                     Tristan Thompson","C","26","$16,400,000","16.55%","$16,400,000","$16,400,000","$16,400,000","$16,400,000","2020"
"5","Smith                     J.R. Smith","SG","32","$13,760,000","13.89%","$13,760,000","$13,760,000","$13,760,000","$13,760,000","2020"
"6","Clarkson                     Jordan Clarkson","SG","25","$11,562,500","11.67%","$11,562,500","$11,562,500","$4,115,466","$11,562,500","2026"
"7","Korver                     Kyle Korver","SG","36","$7,000,000","7.06%","$7,000,000","$7,000,000","$7,000,000","$7,000,000","2020"
"8","Osman                     Cedi Osman","SF","22","$2,634,921","2.66%","$2,634,921","$2,634,921","$2,634,921","$2,634,921",""
"9","Hood                     Rodney Hood","SG","25","$2,386,864","2.41%","$2,386,864","$2,386,864","$849,562","$2,386,864","2018"
"10","Zizic                     Ante Zizic","C","21","$1,645,200","1.66%","$1,645,200","$1,645,200","$1,645,200","$1,645,200","2020"
"11","Green                     Jeff Green","SF","31","$1,471,382","1.48%","$1,471,382","$1,471,382","$2,328,652","$2,328,652","2018"
"12","Calderon                     Jose Calderon","PG","36","$1,471,382","1.48%","$1,471,382","$1,471,382","$2,328,652","$2,328,652","2018"
"13","Nance Jr.                     Larry Nance Jr.","PF","25","$1,471,382","1.48%","$1,471,382","$1,471,382","$523,712","$1,471,382","2026"
"14","White                     Okaro White","PF","25","$37,079","0.04%","$37,079","$37,079","$37,079","$37,079","2019"
"15","Perkins                     Kendrick Perkins","C","33","$8,313","0.01%","$8,313","$8,313","$13,156","$13,156","2019"
"16","Holland                     John Holland","SF","29","Two-Way","'-","'-","'-","'-","$50,000",""
"17","Perrantes                     London Perrantes","G","23","Two-Way","'-","'-","'-","'-","'-",""

