" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Carroll                     DeMarre Carroll","SF","33","$6,842,307","6.27%","$6,842,307","$6,842,307","$6,842,307","'-"
"2","Gasol                     Pau Gasol","C","39","$5,074,856","4.65%","$5,074,856","$5,074,856","$5,074,856","'-"

