" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Dragic                     Goran Dragic","PG","37","$2,019,706","1.48%","","","","","Non-Bird"
"2","Teague                     Jeff Teague","PG","35","$2,019,706","1.48%","","","","","Non-Bird"
"3","Leonard                     Meyers Leonard","C","31","$2,019,706","1.48%","","","","","Non-Bird"

